"",TCGA-FA-8693,TCGA-FA-A4BB,TCGA-FA-A4XK,TCGA-FA-A6HN,TCGA-FA-A6HO,TCGA-FA-A7DS,TCGA-FA-A7Q1,TCGA-FA-A82F,TCGA-FA-A86F,TCGA-FF-8041,TCGA-FF-8042,TCGA-FF-8043,TCGA-FF-8046,TCGA-FF-8047,TCGA-FF-8061,TCGA-FF-8062,TCGA-FF-A7CQ,TCGA-FF-A7CR,TCGA-FF-A7CW,TCGA-FF-A7CX,TCGA-FM-8000,TCGA-G8-6324,TCGA-G8-6325,TCGA-G8-6326,TCGA-G8-6906,TCGA-G8-6907,TCGA-G8-6909,TCGA-G8-6914,TCGA-GR-7353,TCGA-GR-A4D4,TCGA-GR-A4D5,TCGA-GR-A4D6,TCGA-GS-A9TQ,TCGA-GS-A9TT,TCGA-GS-A9TU,TCGA-GS-A9TV,TCGA-GS-A9TW,TCGA-GS-A9TX,TCGA-GS-A9TY,TCGA-GS-A9TZ,TCGA-GS-A9U3,TCGA-GS-A9U4,TCGA-RQ-A68N,TCGA-RQ-A6JB,TCGA-RQ-AAAT
hsa-miR-583,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-584-3p,1.76300993841275,1.55688030702527,2.06881809018142,1.58773173911221,1.90453264592725,1.72066674504387,1.56312980897731,1.86136865360226,1.57074133715801,1.59021102859547,1.71151813559849,1.64923558229023,2.05455699153417,2.02399466852196,1.62994802521331,1.76440563272917,1.82465641026463,1.78956444594762,2.05088871767815,1.84056926057604,1.62481492568527,1.97467991824366,1.75501385438829,1.50151747943012,1.70762360603774,1.54056320142403,1.78671691643164,1.96532146787821,1.6836563466862,1.83104576515697,1.98498196825107,1.92336937908833,1.49214486222629,2.08440701041317,2.02029981675634,1.72189217381477,1.50083571026341,1.62029743807276,1.88986705682019,1.49439950304617,1.66118503145895,1.86529520448154,1.93098635460655,2.01263204083309,2.46443612127854
hsa-miR-584-5p,1.76300993841275,1.55688030702527,2.06881809018142,1.58773173911221,1.90453264592725,1.72066674504387,1.56312980897731,1.86136865360226,1.57074133715801,1.59021102859547,1.71151813559849,1.64923558229023,2.05455699153417,2.02399466852196,1.62994802521331,1.76440563272917,1.82465641026463,1.78956444594762,2.05088871767815,1.84056926057604,1.62481492568527,1.97467991824366,1.75501385438829,1.50151747943012,1.70762360603774,1.54056320142403,1.78671691643164,1.96532146787821,1.6836563466862,1.83104576515697,1.98498196825107,1.92336937908833,1.49214486222629,2.08440701041317,2.02029981675634,1.72189217381477,1.50083571026341,1.62029743807276,1.88986705682019,1.49439950304617,1.66118503145895,1.86529520448154,1.93098635460655,2.01263204083309,2.46443612127854
hsa-miR-585-3p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.0421384571708717,-0.505572414747132,-0.563215827625278,-0.608432987884683,0.233031815193101,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,0.187800400761381,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.0401022486177889,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,0.239134045318094,-0.610106822191022,0.102822190477833,-0.0564347739310102,-0.581212895321902,-0.559462702318567,-0.0980008646015165,-0.12141752000096,0.00884219582398739,-0.286154341407465,-0.508230005596699,-0.0262439943133327,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-585-5p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.0421384571708717,-0.505572414747132,-0.563215827625278,-0.608432987884683,0.233031815193101,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,0.187800400761381,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.0401022486177889,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,0.239134045318094,-0.610106822191022,0.102822190477833,-0.0564347739310102,-0.581212895321902,-0.559462702318567,-0.0980008646015165,-0.12141752000096,0.00884219582398739,-0.286154341407465,-0.508230005596699,-0.0262439943133327,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-586,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.405515168415886,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.0957349440319297,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.286154341407465,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-587,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-588,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.405515168415886,-0.543454062650137,-0.554905160008959,-0.0933622630262466,-0.592957469015852,-0.580652440519492,0.121286393832137,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.0401022486177889,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.164754857495657,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.13522729464196,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-589-3p,2.36871440678454,2.25920966045628,2.33451528066819,2.50995964510751,2.43591620090677,2.17155390684712,2.37761512635627,2.27385094696021,2.30971655727453,2.39642679071408,2.39329954541812,2.35434476245869,2.23020385728936,2.28550253343365,2.34332067148115,2.24790817537316,2.31833902832307,2.26852784363994,2.27184816119148,2.26410661837732,2.43477649983709,2.22273054812865,2.45687162139088,2.38133193463186,2.30348901065869,2.44429871170048,2.38328711969993,2.44062677659969,2.23405952615093,2.56033547760841,2.39774270887631,2.38135777360786,2.34775794826067,2.03167302858602,2.30318385398398,2.33094393189369,2.23544281518629,2.42781983764923,2.48064565601014,2.39540701003015,2.29860716522757,2.14868163709651,2.26148919336581,2.3943200227815,2.1914928648605
hsa-miR-589-5p,2.36871440678454,2.25920966045628,2.33451528066819,2.50995964510751,2.43591620090677,2.17155390684712,2.37761512635627,2.27385094696021,2.30971655727453,2.39642679071408,2.39329954541812,2.35434476245869,2.23020385728936,2.28550253343365,2.34332067148115,2.24790817537316,2.31833902832307,2.26852784363994,2.27184816119148,2.26410661837732,2.43477649983709,2.22273054812865,2.45687162139088,2.38133193463186,2.30348901065869,2.44429871170048,2.38328711969993,2.44062677659969,2.23405952615093,2.56033547760841,2.39774270887631,2.38135777360786,2.34775794826067,2.03167302858602,2.30318385398398,2.33094393189369,2.23544281518629,2.42781983764923,2.48064565601014,2.39540701003015,2.29860716522757,2.14868163709651,2.26148919336581,2.3943200227815,2.1914928648605
hsa-miR-590-3p,2.02083968426824,2.05590388575922,1.94456045604749,2.19002192302408,1.89581201557515,2.23150168158526,2.021110323693,1.89992595912688,2.13570868927388,2.08161173361955,2.23933598504087,2.15451837286922,1.9807747012564,2.02399466852196,2.08516214892397,2.01528610814857,2.21548382397798,2.1049046031782,2.14254209594424,2.09314039048747,2.13689420403344,2.10787196543927,2.0802930438011,2.28352259519456,2.00253096091731,2.18324107679647,2.03170826229721,1.8760283737552,2.06120125818257,2.09725726214306,1.97368884859921,2.11394739496476,2.19299717631549,1.84853895217233,2.06339495001453,2.11261010294463,2.14345664480587,2.17340849474207,2.09187976528942,2.1922742636558,2.09852732451778,2.09596853332566,1.92530882567273,2.1613046854,1.94949019199567
hsa-miR-590-5p,2.02083968426824,2.05590388575922,1.94456045604749,2.19002192302408,1.89581201557515,2.23150168158526,2.021110323693,1.89992595912688,2.13570868927388,2.08161173361955,2.23933598504087,2.15451837286922,1.9807747012564,2.02399466852196,2.08516214892397,2.01528610814857,2.21548382397798,2.1049046031782,2.14254209594424,2.09314039048747,2.13689420403344,2.10787196543927,2.0802930438011,2.28352259519456,2.00253096091731,2.18324107679647,2.03170826229721,1.8760283737552,2.06120125818257,2.09725726214306,1.97368884859921,2.11394739496476,2.19299717631549,1.84853895217233,2.06339495001453,2.11261010294463,2.14345664480587,2.17340849474207,2.09187976528942,2.1922742636558,2.09852732451778,2.09596853332566,1.92530882567273,2.1613046854,1.94949019199567
hsa-miR-591,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.0957349440319297,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-592,2.5051233808021,0.369937471286149,0.851901585720767,0.247813403826035,-0.505572414747132,0.000126635894681318,0.483462756259939,-0.289963178109502,0.359612223499015,0.56300315495579,0.188761343942693,0.77132246758034,-0.580652440519492,0.448993515543134,2.26150293766812,2.33258332054997,-0.498455684994445,-0.0710366527388661,0.460736780299041,0.899044848049562,0.216205747884595,-0.123365049525293,0.573097516916565,0.684542699608596,-0.148652088114599,0.612574819410161,0.735935675866836,1.94259778407566,0.487940600465535,1.09971483427188,0.436513261809237,0.996014073149636,1.08066646440634,0.767246104758974,0.65289256204109,-0.12141752000096,-0.508320791330554,0.677376650230715,1.22565513856317,0.624664068827769,0.701367457524662,-0.0898493938963682,1.51461768469089,1.12345513625767,1.00774244792999
hsa-miR-593-3p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-593-5p,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-595,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-596,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-597-3p,0.195258224251723,-0.53039640413401,-0.521811880231626,-0.0421384571708717,-0.505572414747132,-0.231918172046012,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.0271458709253439,-0.558359758393252,-0.592957469015852,0.532328847648897,-0.552104379119671,-0.574370109425268,0.118608063519586,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.0905237674823895,-0.567860310222128,-0.570327745256565,-0.203006350465079,-0.164754857495657,-0.148652088114599,-0.0283124192721938,-0.0271006110347387,-0.540034680875104,-0.205312918234585,0.126176388498923,-0.566191219114431,-0.0564347739310102,0.396168766539233,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.0807940543585747,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.0912869767579861,0.0820342339176053
hsa-miR-597-5p,0.195258224251723,-0.53039640413401,-0.521811880231626,-0.0421384571708717,-0.505572414747132,-0.231918172046012,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.0271458709253439,-0.558359758393252,-0.592957469015852,0.532328847648897,-0.552104379119671,-0.574370109425268,0.118608063519586,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.0905237674823895,-0.567860310222128,-0.570327745256565,-0.203006350465079,-0.164754857495657,-0.148652088114599,-0.0283124192721938,-0.0271006110347387,-0.540034680875104,-0.205312918234585,0.126176388498923,-0.566191219114431,-0.0564347739310102,0.396168766539233,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.0807940543585747,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.0912869767579861,0.0820342339176053
hsa-miR-598-3p,2.09909703910643,2.01477539986168,2.08992999151777,1.97260875234095,1.98040924488523,2.1523582339804,2.26833623511435,1.95008607859203,2.06302644045851,1.94776929010235,2.45766789252281,2.14972007531859,2.11214442868434,2.28175533179025,2.08340181077108,2.20126438369343,2.13194608787194,2.34461092496225,2.24825000522232,2.08212841503342,2.28076345416574,2.26492139546,1.9444088695202,2.05079630223382,2.31649099090711,2.31608489845679,1.92792160117817,2.16497909191919,2.46093949215135,2.14953119019963,1.9055593896388,1.96134276054607,2.44203411980037,2.30488765343649,2.0331382584338,2.07057296094135,1.94205328447915,2.33753574039743,1.84699893284929,1.93083540164242,2.11115423891868,1.77454474959246,1.962913892808,2.10064580732848,2.19252999219125
hsa-miR-598-5p,2.09909703910643,2.01477539986168,2.08992999151777,1.97260875234095,1.98040924488523,2.1523582339804,2.26833623511435,1.95008607859203,2.06302644045851,1.94776929010235,2.45766789252281,2.14972007531859,2.11214442868434,2.28175533179025,2.08340181077108,2.20126438369343,2.13194608787194,2.34461092496225,2.24825000522232,2.08212841503342,2.28076345416574,2.26492139546,1.9444088695202,2.05079630223382,2.31649099090711,2.31608489845679,1.92792160117817,2.16497909191919,2.46093949215135,2.14953119019963,1.9055593896388,1.96134276054607,2.44203411980037,2.30488765343649,2.0331382584338,2.07057296094135,1.94205328447915,2.33753574039743,1.84699893284929,1.93083540164242,2.11115423891868,1.77454474959246,1.962913892808,2.10064580732848,2.19252999219125
hsa-miR-599,-0.0876408448758748,-0.53039640413401,-0.521811880231626,-0.0421384571708717,0.0792356968608779,-0.231918172046012,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.0271458709253439,-0.558359758393252,-0.592957469015852,0.198252918922484,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.349448504859077,-0.568871876848809,-0.302931810368413,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.337867219707683,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,0.0558955027916392,-0.610106822191022,-0.566191219114431,0.433858518221409,-0.581212895321902,-0.559462702318567,-0.0980008646015165,0.602795004613306,-0.508320791330554,-0.565921460532983,-0.508230005596699,1.41336847918449,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-600,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.405515168415886,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.203243479975829,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.302931810368413,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,0.612574819410161,-0.588244474095272,-0.540034680875104,-0.205312918234585,-0.610106822191022,-0.159276238826444,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-601,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-602,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.0283124192721938,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.286154341407465,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-603,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.256986636799141,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-604,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-605-3p,-0.553455542512505,-0.53039640413401,0.0502621392725377,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,0.188761343942693,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.146569803105256,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.164754857495657,-0.148652088114599,-0.610027710411735,-0.0271006110347387,0.113623712839492,-0.630854201231024,0.126176388498923,0.102822190477833,-0.564025293069522,-0.581212895321902,0.133385352878556,-0.298942057118776,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,0.00230434213802833,-0.550447678711584,-0.566890516581088
hsa-miR-605-5p,-0.553455542512505,-0.53039640413401,0.0502621392725377,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,0.188761343942693,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.146569803105256,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.164754857495657,-0.148652088114599,-0.610027710411735,-0.0271006110347387,0.113623712839492,-0.630854201231024,0.126176388498923,0.102822190477833,-0.564025293069522,-0.581212895321902,0.133385352878556,-0.298942057118776,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,0.00230434213802833,-0.550447678711584,-0.566890516581088
hsa-miR-606,-0.553455542512505,0.0527567014817714,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-6068,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
hsa-miR-6069,-0.553455542512505,-0.53039640413401,-0.521811880231626,-0.535512390662172,-0.505572414747132,-0.563215827625278,-0.608432987884683,-0.539732903913384,-0.543454062650137,-0.554905160008959,-0.558359758393252,-0.592957469015852,-0.580652440519492,-0.552104379119671,-0.574370109425268,-0.571865871974932,-0.498455684994445,-0.534416088981846,-0.568871876848809,-0.601165183834846,-0.567860310222128,-0.570327745256565,-0.559553309209043,-0.559119220951928,-0.554716368763292,-0.610027710411735,-0.588244474095272,-0.540034680875104,-0.630854201231024,-0.610106822191022,-0.566191219114431,-0.564025293069522,-0.581212895321902,-0.559462702318567,-0.570504648400494,-0.52241498874621,-0.508320791330554,-0.565921460532983,-0.508230005596699,-0.49362192269394,-0.517996043531885,-0.572461230441298,-0.525692021696735,-0.550447678711584,-0.566890516581088
